#x_m,y_m,w_tr_right_m,w_tr_left_m
-21.346584686636504,80.22571933023842,1.7816,0.3505
-21.281534686636505,80.16066933023842,1.71655,0.41555
-20.761134686636503,80.16066933023842,1.7816,0.3505
-20.696084686636503,80.09561933023842,1.71655,0.41555
-20.370834686636506,80.09561933023842,1.7426114327007964,0.3505
-20.305784686636507,80.03056933023842,1.690147316155264,0.41555
-19.980534686636503,80.03056933023842,1.7426114327007964,0.3505
-19.915484686636503,79.96551933023842,1.690147316155264,0.41555
-19.655284686636506,79.96551933023842,1.7539737078404873,0.35374440915391386
-19.590234686636506,79.90046933023842,1.7039201262774921,0.40060994140819894
-19.3950846866365,79.90046933023842,1.7426114327007964,0.35374440915391386
-19.330034686636502,79.83541933023841,1.690147316155264,0.40060994140819894
-19.134884686636504,79.83541933023841,1.7374258152138937,0.35374440915391386
-19.069834686636504,79.77036933023841,1.6954558006881535,0.40060994140819894
-18.874684686636506,79.77036933023841,1.7570616179395306,0.35374440915391386
-18.809634686636507,79.70531933023841,1.717598920747134,0.40060994140819894
-18.679534686636508,79.70531933023841,1.7539737078404873,0.36338243871842124
-18.6144846866365,79.64026933023841,1.7039201262774921,0.40060994140819894
-18.484384686636503,79.64026933023841,1.7374258152138937,0.36338243871842124
-18.419334686636503,79.57521933023841,1.6954558006881535,0.40060994140819894
-18.289234686636505,79.57521933023841,1.7415753629244255,0.34066820000683656
-18.224184686636505,79.51016933023841,1.7081389101603504,0.3791419384046313
-18.159134686636506,79.51016933023841,1.7363871071090586,0.36338243871842124
-18.094084686636506,79.44511933023841,1.6954558006881535,0.40060994140819894
-17.963984686636508,79.44511933023841,1.7415753629244255,0.34066820000683656
-17.898934686636508,79.38006933023841,1.7081389101603504,0.3791419384046313
-17.8338846866365,79.38006933023841,1.7363871071090586,0.36338243871842124
-17.768834686636502,79.31501933023841,1.7081389101603504,0.40060994140819894
-17.703784686636503,79.31501933023841,1.7363871071090586,0.36973074067120437
-17.638734686636504,79.24996933023841,1.6954558006881535,0.40060994140819894
-17.508634686636505,79.24996933023841,1.7415753629244255,0.34066820000683656
-17.443584686636505,79.18491933023842,1.7081389101603504,0.36973074067120437
-17.378534686636506,79.18491933023842,1.7363871071090586,0.34066820000683656
-17.313484686636507,79.11986933023842,1.7081389101603504,0.36973074067120437
-17.248434686636507,79.11986933023842,1.7363871071090586,0.34066820000683656
-17.183384686636508,79.05481933023842,1.7081389101603504,0.36973074067120437
-17.1183346866365,79.05481933023842,1.7363871071090586,0.34066820000683656
-17.053284686636502,78.98976933023842,1.709192222013613,0.36973074067120437
-16.988234686636503,78.98976933023842,1.7415753629244255,0.34066820000683656
-16.858134686636504,78.85966933023842,1.7039201262774921,0.36973074067120437
-16.793084686636504,78.85966933023842,1.7363871071090586,0.34066820000683656
-16.728034686636505,78.79461933023842,1.709192222013613,0.36973074067120437
-16.662984686636506,78.79461933023842,1.7415753629244255,0.34066820000683656
-16.532884686636507,78.66451933023842,1.7039201262774921,0.36973074067120437
-16.467834686636508,78.66451933023842,1.7415753629244255,0.34066820000683656
-16.3377346866365,78.53441933023842,1.7039201262774921,0.36973074067120437
-16.272684686636502,78.53441933023842,1.7426114327007964,0.34066820000683656
-16.077534686636504,78.33926933023841,1.7039201262774921,0.36973074067120437
-16.012484686636505,78.33926933023841,1.7426114327007964,0.34066820000683656
-15.817334686636507,78.14411933023841,1.7039201262774921,0.36973074067120437
-15.752284686636507,78.14411933023841,1.7426114327007964,0.34066820000683656
-15.361984686636504,77.75381933023841,1.7039201262774921,0.38995944174277375
-15.296934686636504,77.75381933023841,1.7426114327007964,0.34396214562658883
-14.906634686636508,77.36351933023842,1.7207424161678795,0.38995944174277375
-14.841584686636502,77.36351933023842,1.7570616179395306,0.34396214562658883
-14.321184686636506,76.84311933023842,1.7238810291121363,0.38995944174277375
-14.256134686636507,76.84311933023842,1.7698783252283212,0.34396214562658883
-14.126034686636508,76.71301933023841,1.7698783252283212,0.34396214562658883
-14.126034686636508,76.64796933023841,1.7238810291121363,0.38995944174277375
-13.735734686636505,76.25766933023841,1.7259707364619064,0.34396214562658883
-13.735734686636505,76.19261933023841,1.682691560102075,0.38995944174277375
-13.475534686636507,75.93241933023842,1.7322269656709113,0.34396214562658883
-13.475534686636507,75.86736933023842,1.691210145238317,0.38995944174277375
-13.280384686636502,75.67221933023842,1.7322269656709113,0.34396214562658883
-13.280384686636502,75.60716933023842,1.691210145238317,0.38995944174277375
-13.085234686636504,75.41201933023842,1.7322269656709113,0.34396214562658883
-13.085234686636504,75.34696933023842,1.691210145238317,0.38995944174277375
-12.955134686636505,75.21686933023841,1.7207424161678795,0.3505
-12.955134686636505,75.15181933023841,1.6858903116738344,0.391490985118389
-12.825034686636506,75.02171933023841,1.7207424161678795,0.3505
-12.825034686636506,74.95666933023841,1.6858903116738344,0.391490985118389
-12.694934686636508,74.82656933023841,1.7207424161678795,0.3505
-12.694934686636508,74.76151933023841,1.682691560102075,0.391490985118389
-12.499784686636502,74.56636933023842,1.7207424161678795,0.34396214562658883
-12.499784686636502,74.50131933023842,1.6858903116738344,0.38995944174277375
-12.369684686636504,74.37121933023842,1.7207424161678795,0.3505
-12.369684686636504,74.30616933023842,1.6858903116738344,0.391490985118389
-12.304634686636504,74.24111933023842,1.7039201262774921,0.36973074067120437
-12.304634686636504,74.17606933023842,1.6666197611638098,0.40060994140819894
-12.174534686636505,74.04596933023842,1.709192222013613,0.3505
-12.174534686636505,73.98091933023842,1.678418512979496,0.391490985118389
-12.044434686636507,73.85081933023842,1.7207424161678795,0.3505
-12.044434686636507,73.78576933023841,1.6858903116738344,0.391490985118389
-11.914334686636508,73.65566933023841,1.7207424161678795,0.3505
-11.914334686636508,73.59061933023841,1.6858903116738344,0.391490985118389
-11.784234686636509,73.46051933023841,1.7207424161678795,0.3505
-11.784234686636509,73.39546933023841,1.6858903116738344,0.391490985118389
-11.65413468663651,73.26536933023841,1.7207424161678795,0.3505
-11.65413468663651,73.20031933023841,1.6858903116738344,0.391490985118389
-11.589084686636511,73.13526933023842,1.709192222013613,0.36973074067120437
-11.589084686636511,73.07021933023842,1.678418512979496,0.40060994140819894
-11.458984686636512,72.94011933023842,1.7207424161678795,0.3505
-11.458984686636512,72.87506933023842,1.6858903116738344,0.391490985118389
-11.3288846866365,72.74496933023842,1.7207424161678795,0.3505
-11.3288846866365,72.67991933023842,1.6858903116738344,0.391490985118389
-11.1987846866365,72.54981933023842,1.7207424161678795,0.3505
-11.1987846866365,72.48476933023842,1.6858903116738344,0.391490985118389
-11.133734686636501,72.41971933023842,1.709192222013613,0.36973074067120437
-11.133734686636501,72.35466933023842,1.678418512979496,0.40060994140819894
-11.003634686636502,72.22456933023841,1.7207424161678795,0.3505
-11.003634686636502,72.15951933023841,1.6858903116738344,0.391490985118389
-10.873534686636503,72.02941933023841,1.7207424161678795,0.3505
-10.873534686636503,71.96436933023841,1.6858903116738344,0.391490985118389
-10.743434686636505,71.83426933023841,1.7207424161678795,0.3505
-10.743434686636505,71.76921933023841,1.6858903116738344,0.391490985118389
-10.678384686636505,71.70416933023841,1.709192222013613,0.36973074067120437
-10.678384686636505,71.63911933023842,1.678418512979496,0.40060994140819894
-10.548284686636507,71.50901933023842,1.7207424161678795,0.3505
-10.548284686636507,71.44396933023842,1.6858903116738344,0.391490985118389
-10.418184686636508,71.31386933023842,1.7207424161678795,0.3505
-10.418184686636508,71.24881933023842,1.6858903116738344,0.391490985118389
-10.353134686636508,71.18376933023842,1.709192222013613,0.36973074067120437
-10.353134686636508,71.11871933023842,1.678418512979496,0.40362333140679757
-10.22303468663651,70.98861933023842,1.7207424161678795,0.36973074067120437
-10.22303468663651,70.92356933023842,1.6858903116738344,0.40060994140819894
-10.09293468663651,70.79346933023842,1.7207424161678795,0.3505
-10.09293468663651,70.72841933023841,1.6858903116738344,0.391490985118389
-9.962834686636512,70.59831933023841,1.7207424161678795,0.3505
-9.962834686636512,70.53326933023841,1.6858903116738344,0.391490985118389
-9.897784686636498,70.46821933023841,1.709192222013613,0.36973074067120437
-9.897784686636498,70.40316933023841,1.678418512979496,0.40362333140679757
-9.7676846866365,70.27306933023841,1.7207424161678795,0.36973074067120437
-9.7676846866365,70.20801933023841,1.6858903116738344,0.40362333140679757
-9.637584686636501,70.07791933023842,1.7207424161678795,0.36973074067120437
-9.637584686636501,70.01286933023842,1.6858903116738344,0.40060994140819894
-9.507484686636502,69.88276933023842,1.7207424161678795,0.3505
-9.507484686636502,69.81771933023842,1.6858903116738344,0.391490985118389
-9.377384686636503,69.68761933023842,1.7207424161678795,0.3505
-9.377384686636503,69.62256933023842,1.6858903116738344,0.391490985118389
-9.312334686636504,69.55751933023842,1.709192222013613,0.36973074067120437
-9.312334686636504,69.49246933023842,1.678418512979496,0.40362333140679757
-9.182234686636505,69.36236933023842,1.7207424161678795,0.36973074067120437
-9.182234686636505,69.29731933023842,1.6858903116738344,0.40060994140819894
-9.052134686636506,69.16721933023841,1.7207424161678795,0.3505
-9.052134686636506,69.10216933023841,1.6858903116738344,0.391490985118389
-8.922034686636508,68.97206933023841,1.7207424161678795,0.3505
-8.922034686636508,68.90701933023841,1.6858903116738344,0.391490985118389
-8.856984686636508,68.84196933023841,1.709192222013613,0.36973074067120437
-8.856984686636508,68.77691933023841,1.678418512979496,0.40362333140679757
-8.72688468663651,68.64681933023842,1.7207424161678795,0.36973074067120437
