#x_m,y_m,w_tr_right_m,w_tr_left_m
-20.956284686636508,79.51016933023841,1.1042365060772348,1.0010000000000001
-20.8912346866365,79.44511933023841,1.0582838768092626,1.06605
-20.500934686636505,79.44511933023841,1.0799188834855475,1.0074888183078279
-20.435884686636506,79.38006933023841,1.0267648774368425,1.067597932507943
-20.1106346866365,79.38006933023841,1.0799188834855475,1.0074888183078279
-20.045584686636502,79.31501933023841,1.0267648774368425,1.067597932507943
-19.850434686636504,79.31501933023841,1.0783847875321317,1.0267648774368425
-19.785384686636505,79.24996933023841,1.0267648774368425,1.0783847875321317
-19.525184686636507,79.24996933023841,1.0799188834855475,1.0155548344709924
-19.460134686636508,79.18491933023842,1.0267648774368425,1.0582838768092626
-19.330034686636502,79.18491933023842,1.0582838768092626,1.0267648774368425
-19.264984686636502,79.11986933023842,1.017162110372144,1.0783847875321317
-19.069834686636504,79.11986933023842,1.0783847875321317,1.0267648774368425
-19.004784686636505,79.05481933023842,1.0410401047321443,1.0783847875321317
-18.874684686636506,79.05481933023842,1.0783847875321317,1.0410401047321443
-18.809634686636507,78.98976933023842,1.0267648774368425,1.0783847875321317
-18.6144846866365,78.98976933023842,1.0783847875321317,1.009105997427252
-18.549434686636502,78.92471933023842,1.0410401047321443,1.0410401047321443
-18.484384686636503,78.92471933023842,1.067597932507943,1.017162110372144
-18.419334686636503,78.85966933023842,1.0394614813424088,1.0582838768092626
-18.289234686636505,78.85966933023842,1.0783847875321317,1.009105997427252
-18.224184686636505,78.79461933023842,1.0410401047321443,1.0410401047321443
-18.159134686636506,78.79461933023842,1.067597932507943,1.017162110372144
-18.094084686636506,78.72956933023842,1.0394614813424088,1.0582838768092626
-18.029034686636507,78.72956933023842,1.067597932507943,1.0394614813424088
-17.963984686636508,78.66451933023842,1.0394614813424088,1.067597932507943
-17.8338846866365,78.66451933023842,1.0783847875321317,1.009105997427252
-17.768834686636502,78.59946933023842,1.0410401047321443,1.0394614813424088
-17.703784686636503,78.59946933023842,1.067597932507943,1.009105997427252
-17.638734686636504,78.53441933023842,1.0394614813424088,1.0394614813424088
-17.573684686636504,78.53441933023842,1.067597932507943,1.009105997427252
-17.508634686636505,78.46936933023842,1.0394614813424088,1.0394614813424088
-17.443584686636505,78.46936933023842,1.067597932507943,1.009105997427252
-17.313484686636507,78.33926933023841,1.017162110372144,1.053602815636847
-17.248434686636507,78.33926933023841,1.053602815636847,1.017162110372144
-17.183384686636508,78.27421933023841,1.0394614813424088,1.0394614813424088
-17.1183346866365,78.27421933023841,1.067597932507943,1.009105997427252
-16.988234686636503,78.14411933023841,1.017162110372144,1.053602815636847
-16.923184686636503,78.14411933023841,1.053602815636847,1.017162110372144
-16.793084686636504,78.01401933023841,1.017162110372144,1.053602815636847
-16.728034686636505,78.01401933023841,1.053602815636847,1.017162110372144
-16.532884686636507,77.81886933023841,1.017162110372144,1.053602815636847
-16.467834686636508,77.81886933023841,1.053602815636847,1.017162110372144
-16.272684686636502,77.62371933023842,1.017162110372144,1.053602815636847
-16.207634686636503,77.62371933023842,1.053602815636847,1.017162110372144
-15.882384686636506,77.29846933023842,1.0339215873693626,1.053602815636847
-15.817334686636507,77.29846933023842,1.0722312532878706,1.017162110372144
-15.361984686636504,76.84311933023842,1.0339215873693626,1.0722312532878706
-15.296934686636504,76.84311933023842,1.0722312532878706,1.0339215873693626
-14.191084686636508,75.73726933023842,1.0410401047321443,1.017162110372144
-14.191084686636508,75.67221933023842,1.0010000000000001,1.053602815636847
-13.930884686636503,75.41201933023842,1.053602815636847,1.017162110372144
-13.930884686636503,75.34696933023842,1.017162110372144,1.053602815636847
-13.735734686636505,75.15181933023841,1.053602815636847,1.017162110372144
-13.735734686636505,75.08676933023841,1.017162110372144,1.053602815636847
-13.540584686636507,74.89161933023841,1.053602815636847,1.017162110372144
-13.540584686636507,74.82656933023841,1.017162110372144,1.053602815636847
-13.410484686636508,74.69646933023841,1.053602815636847,1.017162110372144
-13.410484686636508,74.63141933023842,1.017162110372144,1.053602815636847
-13.280384686636502,74.50131933023842,1.053602815636847,1.017162110372144
-13.280384686636502,74.43626933023842,1.017162110372144,1.053602815636847
-13.150284686636503,74.30616933023842,1.0410401047321443,1.017162110372144
-13.150284686636503,74.24111933023842,1.0010000000000001,1.053602815636847
-12.955134686636505,74.04596933023842,1.053602815636847,1.017162110372144
-12.955134686636505,73.98091933023842,1.017162110372144,1.053602815636847
-12.825034686636506,73.85081933023842,1.053602815636847,1.009105997427252
-12.825034686636506,73.78576933023841,1.017162110372144,1.0394614813424088
-12.759984686636507,73.72071933023841,1.0394614813424088,1.017162110372144
-12.759984686636507,73.65566933023841,1.009105997427252,1.053602815636847
-12.629884686636508,73.52556933023841,1.053602815636847,1.017162110372144
-12.629884686636508,73.46051933023841,1.017162110372144,1.053602815636847
-12.499784686636502,73.33041933023841,1.053602815636847,1.017162110372144
-12.499784686636502,73.26536933023841,1.017162110372144,1.053602815636847
-12.369684686636504,73.13526933023842,1.053602815636847,1.017162110372144
-12.369684686636504,73.07021933023842,1.017162110372144,1.053602815636847
-12.239584686636505,72.94011933023842,1.053602815636847,1.017162110372144
-12.239584686636505,72.87506933023842,1.017162110372144,1.053602815636847
-12.109484686636506,72.74496933023842,1.067597932507943,1.009105997427252
-12.109484686636506,72.67991933023842,1.0394614813424088,1.0394614813424088
-12.044434686636507,72.61486933023842,1.053602815636847,1.017162110372144
-12.044434686636507,72.54981933023842,1.017162110372144,1.053602815636847
-11.914334686636508,72.41971933023842,1.053602815636847,1.017162110372144
-11.914334686636508,72.35466933023842,1.017162110372144,1.053602815636847
-11.784234686636509,72.22456933023841,1.053602815636847,1.017162110372144
-11.784234686636509,72.15951933023841,1.017162110372144,1.053602815636847
-11.65413468663651,72.02941933023841,1.067597932507943,1.009105997427252
-11.65413468663651,71.96436933023841,1.0394614813424088,1.0394614813424088
-11.589084686636511,71.89931933023841,1.053602815636847,1.017162110372144
-11.589084686636511,71.83426933023841,1.017162110372144,1.053602815636847
-11.458984686636512,71.70416933023841,1.053602815636847,1.017162110372144
-11.458984686636512,71.63911933023842,1.017162110372144,1.053602815636847
-11.3288846866365,71.50901933023842,1.053602815636847,1.017162110372144
-11.3288846866365,71.44396933023842,1.017162110372144,1.053602815636847
-11.1987846866365,71.31386933023842,1.067597932507943,1.009105997427252
-11.1987846866365,71.24881933023842,1.0394614813424088,1.0394614813424088
-11.133734686636501,71.18376933023842,1.053602815636847,1.017162110372144
-11.133734686636501,71.11871933023842,1.017162110372144,1.053602815636847
-11.003634686636502,70.98861933023842,1.053602815636847,1.017162110372144
-11.003634686636502,70.92356933023842,1.017162110372144,1.053602815636847
-10.873534686636503,70.79346933023842,1.067597932507943,1.017162110372144
-10.873534686636503,70.72841933023841,1.0394614813424088,1.053602815636847
-10.743434686636505,70.59831933023841,1.0722312532878706,1.009105997427252
-10.743434686636505,70.53326933023841,1.0394614813424088,1.0394614813424088
-10.678384686636505,70.46821933023841,1.053602815636847,1.017162110372144
-10.678384686636505,70.40316933023841,1.017162110372144,1.053602815636847
-10.548284686636507,70.27306933023841,1.053602815636847,1.017162110372144
-10.548284686636507,70.20801933023841,1.017162110372144,1.053602815636847
-10.418184686636508,70.07791933023842,1.067597932507943,1.017162110372144
-10.418184686636508,70.01286933023842,1.0394614813424088,1.053602815636847
-10.288084686636509,69.88276933023842,1.0722312532878706,1.017162110372144
-10.288084686636509,69.81771933023842,1.0394614813424088,1.053602815636847
-10.15798468663651,69.68761933023842,1.0722312532878706,1.009105997427252
-10.15798468663651,69.62256933023842,1.0394614813424088,1.0394614813424088
-10.09293468663651,69.55751933023842,1.053602815636847,1.017162110372144
-10.09293468663651,69.49246933023842,1.017162110372144,1.053602815636847
-9.962834686636512,69.36236933023842,1.053602815636847,1.017162110372144
-9.962834686636512,69.29731933023842,1.017162110372144,1.053602815636847
-9.832734686636499,69.16721933023841,1.067597932507943,1.017162110372144
-9.832734686636499,69.10216933023841,1.0394614813424088,1.053602815636847
-9.7026346866365,68.97206933023841,1.0722312532878706,1.009105997427252
-9.7026346866365,68.90701933023841,1.0394614813424088,1.0394614813424088
-9.637584686636501,68.84196933023841,1.053602815636847,1.017162110372144
-9.637584686636501,68.77691933023841,1.017162110372144,1.053602815636847
-9.507484686636502,68.64681933023842,1.053602815636847,1.017162110372144
-9.507484686636502,68.58176933023842,1.017162110372144,1.053602815636847
-9.377384686636503,68.45166933023842,1.067597932507943,1.017162110372144
-9.377384686636503,68.38661933023842,1.0394614813424088,1.053602815636847
-9.247284686636505,68.25651933023842,1.0722312532878706,1.009105997427252
-9.247284686636505,68.19146933023842,1.0394614813424088,1.0394614813424088
-9.182234686636505,68.12641933023842,1.053602815636847,1.017162110372144
-9.182234686636505,68.06136933023842,1.017162110372144,1.053602815636847
-9.052134686636506,67.93126933023842,1.053602815636847,1.017162110372144
-9.052134686636506,67.86621933023842,1.017162110372144,1.053602815636847
-8.922034686636508,67.73611933023841,1.053602815636847,1.017162110372144
